review_id;purchase_date;item_id;item_name;category;sub_category;total_price;promo_code;sales_after_promo
2977;13/10/2022;111;Paket komputer Kasir full set;Electronics;Mesin Kasir;10650000;GRATIS_ONGKIR;10645000
2978;05/10/2022;178;LIVEHAF - Waze Denim Jacket Black - M;Fashion Pria;Hoodie  Pria;459998;GRATIS_ONGKIR;454998
2979;28/10/2022;102;Mesin Penghitung Uang Kozure MC-101 Money Counter Kozure;Electronics;Mesin Hitung Uang;1788000;GRATIS_ONGKIR;1783000
2980;26/10/2022;323;COD SUNISA Air Cushion Bb Cc Cream Dan Spons Bentuk Kepala Jamur;Make-up;Cushion;39800;GRATIS_ONGKIR;34800
2981;27/10/2022;91;Paket Kasir A Cash Drawer + Printer RPP02 + Kertas Struk 58mm;Electronics;Mesin Kasir;499000;;
2982;24/10/2022;118;PLASTIK LAMINATING A4 / LAMINATING A4 AMANDA 100 micron;Electronics;Mesin Laminating;78790;;
2983;08/10/2022;427;PROSTACOM 5 MG BOX 30 TABLET;Medicine;Obat Sakit Kepala & Demam;202710;GRATIS_ONGKIR;197710
2984;02/10/2022;353;ESQA Primer Serum - Gleam;Make-up;Face Primer;207000;;
2985;25/10/2022;248;DEFECT SALE 99K - 8;Fashion Wanita;Cardigan Wanita;198000;GRATIS_ONGKIR;193000
2986;25/10/2022;428;SUVESCO 10 MG BOX 20 TABLET;Medicine;Obat Lainnya;46428;;
2987;18/10/2022;67;Regulator Gas Tekanan Rendah Starcam Dengan Meter;Kitchen Equipment;Regulator & Penghemat Gas;104000;GRATIS_ONGKIR;99000
2988;31/10/2022;420;VALENOR 2 TAB 1X2`S/LEVONOGERSTROL/KONTRASEPSI DARURAT/KB;Medicine;Obat Lainnya;18455;;
2989;12/10/2022;176;LIVEHAF - Trucker Canvas Jacket Light Cream - M;Fashion Pria;Hoodie  Pria;399998;;
2990;20/10/2022;383;VENTOLIN NEBULES 2.5MG ISI 5 AMPUL;Medicine;Obat Lainnya;150000;GRATIS_ONGKIR;145000
2991;22/10/2022;396;LO HAN KUO INFUSION / MINUMAN PENYEGAR/ PANAS DALAM / BATUK;Medicine;Obat Batuk & Pilek;49000;;
2992;03/10/2022;412;obat luka diabetes luka bakar Koreng eksim Myrhax Salep Isi 20 gr;Medicine;Obat Diabetes;75000;GRATIS_ONGKIR;70000
2993;25/10/2022;434;SCABIMITE CREAM 30GR;Medicine;Obat Lainnya;215100;GRATIS_ONGKIR;210100
2994;25/10/2022;23;MIYAKO SELANG GAS + REGULATOR RMS-206 M/ RMS 206M (GARANSI RESMI);Kitchen Equipment;Regulator & Penghemat Gas;61600;;
2995;30/10/2022;1;mesin ro 500gpd 12step alkaline+uv ultraviolet;Kitchen Equipment;Water Purifier;5700000;;
2996;12/10/2022;399;MICROLAX 3 X 5 ML;Medicine;Obat Pencernaan & Penyakit Lainnya;49575;GRATIS_ONGKIR;44575
2997;03/10/2022;275;KAOS Rajut Wanita Turtleneck Full Leher Ecer - DUSTY PINK;Fashion Wanita;Sweater Wanita;164445;GRATIS_ONGKIR;159445
2998;11/10/2022;159;rompi outdoor/rompi pria/rompi parasut/best pria/rompi lapangan/rompi - hijau army, S;Fashion Pria;Vest Pria;80000;GRATIS_ONGKIR;75000
2999;20/10/2022;38;Lavios Pompa Galon Elektrik WD-100 Dispenser Electric Air Minum;Kitchen Equipment;Pompa Galon;26000;GRATIS_ONGKIR;21000
3000;27/10/2022;347;Instaperfect Skincover Air Cushion 11 g - SPF 50 PA++++ - 52 Almond;Make-up;Cushion;157250;GRATIS_ONGKIR;152250
3001;25/10/2022;339;O.TWO.O Pore Invisible Soft Matte Focus Makeup Base Primer Cream;Make-up;Face Primer;53000;GRATIS_ONGKIR;48000
3002;15/10/2022;334;SKINTIFIC Cover All Perfect Cushion - 02 Ivory;Make-up;Cushion;356644;;
3003;03/10/2022;83;Pen Laser Pointer 5mw Warna Merah Beam Laser Merah Pointer Pen Pulpen;Electronics;Laser Pointer;55200;;
3004;05/10/2022;202;Jaket pria kantor formal casual TRENDY - Abu-abu, S;Fashion Pria;Jaket Pria;130000;;
3005;11/10/2022;69;Timbangan Digital Benz BZ 030 30kg - 40kg / Barang Buah Sayur Laundry;Kitchen Equipment;Timbangan Dapur;299999;;
3006;11/10/2022;27;BENZ BZ-030 Timbangan Duduk Digital 30 Kg - Buah Sayur Laundry Scale;Kitchen Equipment;Timbangan Dapur;599998;GRATIS_ONGKIR;594998
3007;29/10/2022;336;MAKE OVER Powerstay 24H Weightless Liquid Foundation 40ml - Foundation - W30 Creme Beige;Make-up;Foundation;294840;;
3008;20/10/2022;437;GLIMEPIRIDE HEXPHARM 2 MG BOX 100 TABLET;Medicine;Obat Lainnya;65172;GRATIS_ONGKIR;60172
3009;22/10/2022;306;Studio Tropik: DreamSetter Pollution Protection Make-up Setting Spray - 130 ml;Make-up;Setting Spray;472500;GRATIS_ONGKIR;467500
3010;28/10/2022;66;tabung gas 3 kg / Tabung Gas 3kg Kosong / Tabung Gas Melon 3kg;Kitchen Equipment;Regulator & Penghemat Gas;161999;;
3011;22/10/2022;303;MAKE OVER Powerstay Demi-Matte Cover Cushion 15 g - N10 Marble;Make-up;Cushion;506250;;
3012;20/10/2022;6;MIISOO Pompa Galon elektrik Portable Water Electric Pump - POMPA MIISOO;Kitchen Equipment;Pompa Galon;24900;;
3013;28/10/2022;138;kartu absensi / absen polos;Electronics;Mesin Absensi;17500;GRATIS_ONGKIR;12500
3014;12/10/2022;245;Monellina Fashion Cardigan Panjang XXL Jumbo Murah Wanita Kekinian - Mocca, XXL;Fashion Wanita;Cardigan Wanita;55000;GRATIS_ONGKIR;50000
3015;17/10/2022;314;FOCALLURE Highlighter & Contour Multi Stick FA01 - 02 GOLDEN;Make-up;Highlighter;99000;;
3016;06/10/2022;251;CARDIGAN RAJUT LONG KNIT JUMBO XL-XXL CARDY PREMIUM JUMBO - MAROON;Fashion Wanita;Cardigan Wanita;209700;;
3017;03/10/2022;35;PHILIPS ADD4948 Dispenser Galon Bawah | ADD 4948;Kitchen Equipment;Dispenser Air;5491530;GRATIS_ONGKIR;5486530
3018;17/10/2022;166;Rompi Kain Katun Pria - Rompi lapangan - Rompi outdoor Murah - Khaki, L;Fashion Pria;Vest Pria;208500;GRATIS_ONGKIR;203500
3019;31/10/2022;278;Festa Jaune;Fashion Wanita;Vest Wanita;300000;;
3020;18/10/2022;131;SOFTCASE LAPTOP 14 15.6 INCH SLEEVE SARUNG NOTEBOOK COVER MACBOOK - Maroon;Electronics;LED Proyektor;179700;;
3021;08/10/2022;210;Jaket Puffer X Urband Dreamer Cyborg - Marun, M;Fashion Pria;Jaket Pria;250200;GRATIS_ONGKIR;245200
3022;27/10/2022;338;PINKFLASH OhMyBreath Liquid Concealer Tahan Air Tahan Lama PFF04 - 1;Make-up;Concealer & Color Corrector;68700;;
3023;03/10/2022;312;PIXY Concealing Base 4 Beauty Benefits 04 Caramel Beige;Make-up;Concealer & Color Corrector;96000;;
3024;30/10/2022;369;Wardah Lightening Liquid Concealer 7 g - 01 Light;Make-up;Concealer & Color Corrector;35200;;
3025;30/10/2022;126;Deli Mesin Absensi Sidik Jari bahasa indonesia - sampai 1000 E3960;Electronics;Mesin Absensi;1440000;;
3026;02/10/2022;379;LIANHUA QINGWEN JIAONANG LIAN HUA QING WEN OBAT CAPSULES ORI - LH10;Medicine;Obat Sakit Kepala & Demam;10000;;
3027;25/10/2022;116;Green Laser Pointer Beam 5mW High Power Pen HIGH BEAM Night Day 100m - BLUE LASER;Electronics;Laser Pointer;119700;GRATIS_ONGKIR;114700
3028;12/10/2022;121;PLASTIK LAMINATING F4 / LAMINATING FOLIO 100 MICRON AMANDA / XEHO;Electronics;Mesin Laminating;254070;;
3029;14/10/2022;159;rompi outdoor/rompi pria/rompi parasut/best pria/rompi lapangan/rompi - hijau army, S;Fashion Pria;Vest Pria;80000;GRATIS_ONGKIR;75000
3030;25/10/2022;217;jubah attack on titan AOT SNK hijau - hijau gold, Allsize anak;Fashion Pria;Jaket Pria;193500;GRATIS_ONGKIR;188500
3031;14/10/2022;3;Timbangan Dapur Digital Waterproof Kitchen Scale Premium 10Kg/1Gr;Kitchen Equipment;Timbangan Dapur;330000;GRATIS_ONGKIR;325000
3032;17/10/2022;192;Jaket jubah pria wanita/ Jaket musim dingin/ Jaket musim salju - Hitam, S;Fashion Pria;Coat Pria;295850;;
3033;28/10/2022;143;Deli Mesin Absen Sidik Jari 1000 kapasitas bahasa indonesia E3960;Electronics;Mesin Absensi;1440000;;
3034;30/10/2022;227;CHESS OUTER CARDIGAN MSMO - Putih;Fashion Wanita;Cardigan Wanita;210000;;
3035;29/10/2022;397;HISAMITSU - Bye Bye Fever Plester Kompres Demam BAYI | Byebye Fever;Medicine;Obat Sakit Kepala & Demam;21000;GRATIS_ONGKIR;16000
3036;11/10/2022;433;ATORVASTATIN 10MG TABLET 10'S gen-hj/KOLESTEROL/LEMAK DARAH;Medicine;Obat Lainnya;44400;GRATIS_ONGKIR;39400
3037;16/10/2022;4;Timbangan Kopi 3Kg / 0.1Gr Digital Timer V60 Drip Coffee Scale Premium;Kitchen Equipment;Timbangan Dapur;447000;GRATIS_ONGKIR;442000
3038;27/10/2022;250;Sweater Hoodie XXL AE Oversize Hodie Wanita Jumbo Oversized Terbaru - Burgundy, XXL;Fashion Wanita;Hoodie Wanita;170700;;
3039;21/10/2022;136;Alat Label Harga / Price Label Origin 5500;Electronics;Mesin Jilid;93300;GRATIS_ONGKIR;88300
3040;04/10/2022;381;FUFANG EJIAO JIANG 12 BOTOL KEMASAN BARU!! OBAT DEMAM BERDARAH;Medicine;Obat Sakit Kepala & Demam;435998;;
3041;01/10/2022;123;Laminating Film Ukuran F4 Hombo;Electronics;Mesin Laminating;159900;AWAL_GAJIAN;144900
3042;02/10/2022;282;BAILEY CARDI RAJUT / CROP TOP ANGEL SHIRT CROPPED CARDIGAN - Putih;Fashion Wanita;Cardigan Wanita;113700;;
3043;23/10/2022;225;hoodie sweater H&M pria dan wanita/hoodie hnm polos pria wanita - Hitam, M;Fashion Pria;Sweater Pria;217500;GRATIS_ONGKIR;212500
3044;08/10/2022;131;SOFTCASE LAPTOP 14 15.6 INCH SLEEVE SARUNG NOTEBOOK COVER MACBOOK - Maroon;Electronics;LED Proyektor;179700;;
3045;08/10/2022;143;Deli Mesin Absen Sidik Jari 1000 kapasitas bahasa indonesia E3960;Electronics;Mesin Absensi;960000;GRATIS_ONGKIR;955000
3046;13/10/2022;3;Timbangan Dapur Digital Waterproof Kitchen Scale Premium 10Kg/1Gr;Kitchen Equipment;Timbangan Dapur;495000;;
3047;26/10/2022;446;klorofil;Medicine;Obat Herbal;115999;GRATIS_ONGKIR;110999
3048;05/10/2022;225;hoodie sweater H&M pria dan wanita/hoodie hnm polos pria wanita - Hitam, M;Fashion Pria;Sweater Pria;72500;;
3049;17/10/2022;275;KAOS Rajut Wanita Turtleneck Full Leher Ecer - DUSTY PINK;Fashion Wanita;Sweater Wanita;54815;;
3050;08/10/2022;182;Aerostreet Crewneck Polos Gelap Sweater Sweatshirt NAAAA - Navy, L;Fashion Pria;Sweater Pria;119900;GRATIS_ONGKIR;114900
3051;18/10/2022;74;Timbangan Digital Dapur 10kg Commercial Kitchen Scale Premium Quality - Putih;Kitchen Equipment;Timbangan Dapur;124000;;
3052;06/10/2022;178;LIVEHAF - Waze Denim Jacket Black - M;Fashion Pria;Hoodie  Pria;229999;GRATIS_ONGKIR;224999
3053;21/10/2022;269;Jaket wanita zipper fleece peach polos sansscollection - peach, M;Fashion Wanita;Jacket Wanita;62400;GRATIS_ONGKIR;57400
3054;07/10/2022;98;Paket Mesin Kasir Android Untuk Restoran;Electronics;Mesin Kasir;2050000;;
3055;19/10/2022;156;House of Smith Jacket - Ketlar 2 - XL;Fashion Pria;Jaket Pria;185000;;
3056;20/10/2022;152;Sweater Hoodie Jumper Premium-Sablon Custom Satuan Full Warna - Logo dada Kiri, M;Fashion Pria;Hoodie  Pria;148000;;
3057;08/10/2022;225;hoodie sweater H&M pria dan wanita/hoodie hnm polos pria wanita - Hitam, M;Fashion Pria;Sweater Pria;72500;GRATIS_ONGKIR;67500
3058;14/10/2022;81;SMARTCOM Cash Drawer 37 X 33 Cm 4K3C RJ11 Laci Kasir Simpan Uang;Electronics;Mesin Kasir;550000;GRATIS_ONGKIR;545000
3059;24/10/2022;24;Scale Kitchen Timbangan Dapur Digital SF 400 Max 10 KG Bahan Kue camry;Kitchen Equipment;Timbangan Dapur;30600;;
3060;30/10/2022;102;Mesin Penghitung Uang Kozure MC-101 Money Counter Kozure;Electronics;Mesin Hitung Uang;1788000;GRATIS_ONGKIR;1783000
3061;05/10/2022;117;Mouse Wireless Pointer Untuk Presentasi Terlarisss !!!;Electronics;Laser Pointer;47900;;
3062;06/10/2022;77;Mesin Hitung & Deteksi Uang Kertas Rupiah CashTek ST-6230;Electronics;Mesin Hitung Uang;1990000;GRATIS_ONGKIR;1985000
3063;24/10/2022;93;GREEN LASER POINTER / LASER POINTER HIJAU 303;Electronics;Laser Pointer;165000;GRATIS_ONGKIR;160000
3064;22/10/2022;226;Lumino Jaket Hoodie wanita - Jaket Parasut Hoodie Wanita - Mustard, M;Fashion Wanita;Jacket Wanita;46000;GRATIS_ONGKIR;41000
3065;31/10/2022;143;Deli Mesin Absen Sidik Jari 1000 kapasitas bahasa indonesia E3960;Electronics;Mesin Absensi;1440000;;
3066;03/10/2022;132;Alat Linting / Hand Roller / Rolling Paper - Zig Zag (Akrilik & Kain) - Plastik Serep;Electronics;Mesin Penghancur Kertas;1000;;
3067;25/10/2022;125;Standing Door Frame Banner 60x160 - ALAS BESI, 60 x 160;Electronics;Mesin Jilid;200000;;
3068;17/10/2022;191;Jaket tebal pria | Jaket winter | Jaket musim dingin | Jaket windproof - Hitam, XXL;Fashion Pria;Jaket Pria;165500;;
3069;09/10/2022;240;Sweater Candiez Oversize Wanita Sweatshirt Crewneck Switer Terkini - Denim - Mint, L;Fashion Wanita;Sweater Wanita;101000;GRATIS_ONGKIR;96000
3070;05/10/2022;443;VITACID 0.1% KRIM 20 GRAM;Medicine;Obat Jerawat;51682;;
3071;06/10/2022;28;GEA HALLEY W Dispenser Galon Bawah - Hitam;Kitchen Equipment;Dispenser Air;1659000;GRATIS_ONGKIR;1654000
3072;03/10/2022;211;Jaket winter pria untuk musim dingin / outdoor - Abu Tua, XXL;Fashion Pria;Jaket Pria;370000;;
3073;30/10/2022;326;MAKE OVER Ultra Cover Liquid Matt Foundation 33 ml - Matte Foundation - 02 Pink Shade;Make-up;Foundation;270580;GRATIS_ONGKIR;265580
3074;01/10/2022;155;FOG Essentials 1977 Hoodie Iron - L;Fashion Pria;Hoodie  Pria;1587000;;
3075;07/10/2022;414;Black Garlic 250gram Jumbo (Tunggal/Lanang);Medicine;Obat Herbal;240000;GRATIS_ONGKIR;235000
3076;23/10/2022;281;CARTEXBLANCHE CRTX Hoodie Jumper Unisex M - XXL ( BORDIR ) - Beige, M;Fashion Wanita;Hoodie Wanita;281940;;
3077;21/10/2022;379;LIANHUA QINGWEN JIAONANG LIAN HUA QING WEN OBAT CAPSULES ORI - LH10;Medicine;Obat Sakit Kepala & Demam;20000;;
3078;19/10/2022;377;Jelly Gamat Gold G Sea Cucumber 500 ml | 500ml |;Medicine;Obat Herbal;360000;;
3079;21/10/2022;355;Madame Gie Madame Make It Sharp - Contour - Latte;Make-up;Contour & Bronzer;10000;GRATIS_ONGKIR;5000
3080;03/10/2022;408;PULMICORT 0.5MG RESPULES 5'S/BUDESONIDE/ASMA/SESAK NAFAS;Medicine;Obat Asma;186000;;
3081;31/10/2022;20;ErJu Timbangan Dapur Mini Digital Platform Scale 1kg 0.1g;Kitchen Equipment;Timbangan Dapur;165000;GRATIS_ONGKIR;160000
3082;15/10/2022;15;W60 Pompa Galon Elektrik - Water Pump Electric - Pompa Air Elektrik;Kitchen Equipment;Pompa Galon;68000;;
3083;20/10/2022;335;Skintific Cover All Perfect Cushion SPF 35 PA+++Foundation Flawless - Ivory- Refill;Make-up;Bedak Wajah;411000;;
3084;28/10/2022;101;Fingerprint Mesin Absensi Solution P208;Electronics;Mesin Absensi;1320000;;
3085;26/10/2022;410;CLOPIDOGREL OGB DEXA MEDICA 75 MG BOX 30 TABLET;Medicine;Obat Alergi;80250;GRATIS_ONGKIR;75250
3086;10/10/2022;198;jaket rompi motor parasut - hitam, M - Hitam, M;Fashion Pria;Vest Pria;79000;10_10;71500
3087;28/10/2022;423;ATORVASTATIN OGB DEXA MEDICA 20 MG BOX 30 TABLET;Medicine;Obat Alergi;27887;;
3088;17/10/2022;262;VS Victoria's Secret Robe SATIN Kimono BEST SELLER ORIGINAL SALE - GREY STRIPE;Fashion Wanita;Kimono Outer Wanita;2250000;GRATIS_ONGKIR;2245000
3089;20/10/2022;35;PHILIPS ADD4948 Dispenser Galon Bawah | ADD 4948;Kitchen Equipment;Dispenser Air;1830510;;
3090;20/10/2022;126;Deli Mesin Absensi Sidik Jari bahasa indonesia - sampai 1000 E3960;Electronics;Mesin Absensi;1440000;GRATIS_ONGKIR;1435000
3091;07/10/2022;23;MIYAKO SELANG GAS + REGULATOR RMS-206 M/ RMS 206M (GARANSI RESMI);Kitchen Equipment;Regulator & Penghemat Gas;61600;;
3092;30/10/2022;197;X Urband Absolute Jaket Varsity Waterproof Baseball Bordir A218 - NAVY, M;Fashion Pria;Jaket Pria;125000;;
3093;15/10/2022;98;Paket Mesin Kasir Android Untuk Restoran;Electronics;Mesin Kasir;6150000;;
3094;14/10/2022;113;Mesin Laminating A4 / F4 ( 230 mm ) 822 Fitur Combo Laminating + Paper;Electronics;Mesin Laminating;185000;GRATIS_ONGKIR;180000
3095;24/10/2022;82;Tissor T1100L Mesin Penghitung Uang - Alat Hitung Uang Money Counter - T1100L-Red;Electronics;Mesin Hitung Uang;2199800;;
3096;13/10/2022;226;Lumino Jaket Hoodie wanita - Jaket Parasut Hoodie Wanita - Mustard, M;Fashion Wanita;Jacket Wanita;92000;;
3097;16/10/2022;180;NEW! COUGLE / CAGOULE / JAKET PARASUT PRIA WOLV SNOWDOPE HITAM - Hitam, L;Fashion Pria;Jaket Pria;387000;GRATIS_ONGKIR;382000
3098;17/10/2022;269;Jaket wanita zipper fleece peach polos sansscollection - peach, M;Fashion Wanita;Jacket Wanita;62400;;
3099;10/10/2022;45;Hi-Cook Water Pump/Pompa Galon Manual Tipe WP-M1;Kitchen Equipment;Pompa Galon;72000;10_10;64500
3100;27/10/2022;151;Jaket Bomber Unisex Olahraga;Fashion Pria;Jaket Pria;397500;;
3101;23/10/2022;267;SWEPO Hoodie Jumper Brooklyn 1991 (Sablon) S -XXL - HIJAU LUMUT,M;Fashion Wanita;Hoodie Wanita;74800;;
3102;29/10/2022;118;PLASTIK LAMINATING A4 / LAMINATING A4 AMANDA 100 micron;Electronics;Mesin Laminating;78790;GRATIS_ONGKIR;73790
3103;20/10/2022;108;Cetak Kartu Nama 2 Sisi - Art Carton 190g, Tanpa Laminasi;Electronics;Mesin Jilid;70500;;
3104;02/10/2022;262;VS Victoria's Secret Robe SATIN Kimono BEST SELLER ORIGINAL SALE - GREY STRIPE;Fashion Wanita;Kimono Outer Wanita;750000;GRATIS_ONGKIR;745000
3105;29/10/2022;234;ALEXA BLAZER MSMO - soft mint(roma);Fashion Wanita;Blazer Wanita;139000;;
3106;02/10/2022;415;TERMURAH JELLY JELY JELI GAMAT GOLD G GOLJI 320ML ORIGINAL 100%;Medicine;Obat Herbal;85000;GRATIS_ONGKIR;80000
3107;12/10/2022;343;OMG Oh My Glam Coverlast Two Way Cake 12g - Bedak Padat - 41W Sand;Make-up;Bedak Wajah;48450;;
3108;22/10/2022;94;Fingerprint ICON 16 Mesin Absensi Sidik Jari seperti FINGER PRINT A3;Electronics;Mesin Absensi;415000;;
3109;31/10/2022;167;MSMO Bram Cardigan Pria / Outer Cowo - BW, M;Fashion Pria;Jaket Pria;477000;;
3110;10/10/2022;236;Blazer Kerja Wanita Formal Lengan Panjang Hitam High Quality - Abu, S;Fashion Wanita;Blazer Wanita;130000;;
3111;31/10/2022;255;Cammomile Blazer wanita tpj 1904061 - WhiteV8, S;Fashion Wanita;Blazer Wanita;218000;GRATIS_ONGKIR;213000
3112;29/10/2022;61;Pompa sirup monin 8 ml, syrup pump, pompa syrup, pompa botol sirup - Hitam;Kitchen Equipment;Pompa Galon;19800;;
3113;08/10/2022;403;Paracetamol 500 Mg Strip 10 Kaplet - Pereda Nyeri dan Demam;Medicine;Obat Sakit Kepala & Demam;5550;;
3114;12/10/2022;264;Jaket Bomber Bolak Balik Premium - ElviraBercak;Fashion Wanita;Jacket Wanita;358000;GRATIS_ONGKIR;353000
3115;04/10/2022;348;Madame Gie Halographic 2-in-1 Highlighter & Contour Stick - 01 Starlight;Make-up;Highlighter;64000;GRATIS_ONGKIR;59000
3116;29/10/2022;66;tabung gas 3 kg / Tabung Gas 3kg Kosong / Tabung Gas Melon 3kg;Kitchen Equipment;Regulator & Penghemat Gas;323998;;
3117;03/10/2022;233;Parayu - Jas Blazer Wanita Kancing Satu Formal Kantoran - Hitam, M;Fashion Wanita;Blazer Wanita;162500;;
3118;05/10/2022;3;Timbangan Dapur Digital Waterproof Kitchen Scale Premium 10Kg/1Gr;Kitchen Equipment;Timbangan Dapur;165000;;
3119;11/10/2022;335;Skintific Cover All Perfect Cushion SPF 35 PA+++Foundation Flawless - Ivory- Refill;Make-up;Bedak Wajah;137000;GRATIS_ONGKIR;132000
3120;20/10/2022;82;Tissor T1100L Mesin Penghitung Uang - Alat Hitung Uang Money Counter - T1100L-Red;Electronics;Mesin Hitung Uang;3299700;GRATIS_ONGKIR;3294700
3121;15/10/2022;94;Fingerprint ICON 16 Mesin Absensi Sidik Jari seperti FINGER PRINT A3;Electronics;Mesin Absensi;415000;GRATIS_ONGKIR;410000
3122;28/10/2022;103;Super Power Laser Pointer Green Beam (Bahan metal);Electronics;Laser Pointer;230000;GRATIS_ONGKIR;225000
3123;18/10/2022;267;SWEPO Hoodie Jumper Brooklyn 1991 (Sablon) S -XXL - HIJAU LUMUT,M;Fashion Wanita;Hoodie Wanita;74800;;
3124;27/10/2022;377;Jelly Gamat Gold G Sea Cucumber 500 ml | 500ml |;Medicine;Obat Herbal;360000;GRATIS_ONGKIR;355000
3125;13/10/2022;135;Cash Drawer Laci Kasir EPPOS 37x33CM RJ11 4K3C;Electronics;Mesin Kasir;780000;GRATIS_ONGKIR;775000
3126;19/10/2022;296;Blazer Kerja Wanita Formal Lengan Panjang Hitam High Quality - Abu, S;Fashion Wanita;Blazer Wanita;65000;;
3127;05/10/2022;172;JAKET PREPP STUDIO HARRINGTON JACKET BLACK - L;Fashion Pria;Jaket Pria;219000;GRATIS_ONGKIR;214000
3128;21/10/2022;389;STERIMAR BABY NASAL SPRAY 50ML / BAYI / OBAT BAYI / BATUK / FLU;Medicine;Obat Bayi;319200;GRATIS_ONGKIR;314200
3129;18/10/2022;255;Cammomile Blazer wanita tpj 1904061 - WhiteV8, S;Fashion Wanita;Blazer Wanita;109000;GRATIS_ONGKIR;104000
3130;27/10/2022;409;SUVESCO 20 MG BOX 20 TABLET;Medicine;Obat Jantung;78002;;
3131;20/10/2022;208;Aerostreet Bomber Jacket Ezio Krem HBAAA - XL;Fashion Pria;Jaket Pria;379800;GRATIS_ONGKIR;374800
3132;17/10/2022;448;Sapujagad Anak Regas by Rahsa Nusantara| Herbal Alami Flu Batuk Pilek - Tanpa Sendok;Medicine;Obat Batuk & Pilek;134700;GRATIS_ONGKIR;129700
3133;04/10/2022;280;Cute Girl XXL Jaket Zipper Wanita Oversize Jacket Bigsize Korean Style - Mint, XXL;Fashion Wanita;Jacket Wanita;113800;;
3134;01/10/2022;298;Atasan Wanita Bahan Rajut Cardigan Import - CardiGCBiru;Fashion Wanita;Cardigan Wanita;284000;;
3135;20/10/2022;191;Jaket tebal pria | Jaket winter | Jaket musim dingin | Jaket windproof - Hitam, XXL;Fashion Pria;Jaket Pria;496500;GRATIS_ONGKIR;491500
3136;12/10/2022;275;KAOS Rajut Wanita Turtleneck Full Leher Ecer - DUSTY PINK;Fashion Wanita;Sweater Wanita;109630;GRATIS_ONGKIR;104630
3137;02/10/2022;203;Vest Rompi Jas Pria Formal Kerja Kantor Premium High Quality - Hitam, XXL;Fashion Pria;Vest Pria;338000;GRATIS_ONGKIR;333000
3138;25/10/2022;421;LO HAN KUO LOHANKUO LOHAN KUO INFUSION SSA;Medicine;Obat Batuk & Pilek;64500;;
3139;21/10/2022;208;Aerostreet Bomber Jacket Ezio Krem HBAAA - XL;Fashion Pria;Jaket Pria;569700;GRATIS_ONGKIR;564700
3140;13/10/2022;399;MICROLAX 3 X 5 ML;Medicine;Obat Pencernaan & Penyakit Lainnya;148725;GRATIS_ONGKIR;143725
3141;27/10/2022;284;Nota CO Live 1KG 141K-199K - 141.000;Fashion Wanita;Hoodie Wanita;423000;GRATIS_ONGKIR;418000
3142;02/10/2022;234;ALEXA BLAZER MSMO - soft mint(roma);Fashion Wanita;Blazer Wanita;278000;GRATIS_ONGKIR;273000
3143;08/10/2022;221;Hoodie Jumper Jaket Sweater Polos Unisex - Abu Muda;Fashion Pria;Hoodie  Pria;56000;;
3144;31/10/2022;235;OUTER WANITA CARDIGAN WANITA OUTER KIYOWO MOTIF LENGAN PANJANG BALON - navy;Fashion Wanita;Cardigan Wanita;90000;;
3145;09/10/2022;168;ERIGO HUNT JAKET PRIA MAT TASLAN MODIS KEREN - tosca, L;Fashion Pria;Jaket Pria;280000;GRATIS_ONGKIR;275000
3146;24/10/2022;32;SANKEN Dispenser Galon Bawah Low Watt -HWD-C535IC - BUBBLEWRAP;Kitchen Equipment;Dispenser Air;4347000;;
3147;24/10/2022;376;Salep Xi Yaopin Zhi Obat Oles Wasir Ambien Original;Medicine;Obat Kulit;506997;GRATIS_ONGKIR;501997
3148;03/10/2022;31;Tap Smart Pompa Galon Electric Dispenser Air Minum Water Pump Elektrik;Kitchen Equipment;Pompa Galon;206664;GRATIS_ONGKIR;201664
3149;20/10/2022;136;Alat Label Harga / Price Label Origin 5500;Electronics;Mesin Jilid;31100;;
3150;14/10/2022;201;Jaket Pria Kasual Parasut Nyaman, Keren & Terjangkau - Hitam No Logo, XL;Fashion Pria;Jaket Pria;300000;;
3151;04/10/2022;307;STUDIO TROPIK DreamSetter Glowy Make-up Setting Spray - 130 ml;Make-up;Setting Spray;315000;GRATIS_ONGKIR;310000
3152;30/10/2022;95;125kHz LF RFID Proximity Card untuk Absensi, Door Access Kartu Akses;Electronics;Kartu RFID;4050;;
3153;02/10/2022;311;Studio Tropik: Flawless Priming Water - 30 ml;Make-up;Face Primer;39000;GRATIS_ONGKIR;34000
